% Pose logfile
% 1 	Time (sec)
% 2,3 	X, Y position (m)
% 4 	Heading in radians (m)
% 5 	Tilt angle, if calculated (rad)
1770200586.0991 0.355 0.000 -0.0000 -2.6909
1770200586.1047 0.356 0.000 -0.0012 -2.6908
1770200586.1092 0.358 0.000 -0.0012 -2.6905
1770200586.1147 0.359 0.000 -0.0012 -2.6902
1770200586.1193 0.360 0.000 -0.0012 -2.6899
1770200586.1247 0.361 0.000 -0.0012 -2.6897
1770200586.1293 0.363 0.000 -0.0012 -2.6894
1770200586.1349 0.364 0.000 -0.0012 -2.6892
1770200586.1394 0.365 0.000 -0.0012 -2.6889
1770200586.1442 0.366 0.000 -0.0012 -2.6888
1770200586.1499 0.368 0.000 -0.0000 -2.6885
1770200586.1544 0.369 0.000 -0.0012 -2.6883
1770200586.1591 0.370 0.000 -0.0012 -2.6881
1770200586.1648 0.371 0.000 -0.0000 -2.6878
1770200586.1696 0.373 0.000 -0.0012 -2.6875
1770200586.1740 0.374 0.000 -0.0012 -2.6873
1770200586.1799 0.375 0.000 -0.0000 -2.6870
1770200586.1844 0.376 0.000 -0.0012 -2.6868
1770200586.1890 0.378 0.000 -0.0012 -2.6866
1770200586.1943 0.379 0.000 -0.0012 -2.6865
1770200586.1999 0.380 0.000 -0.0012 -2.6863
1770200586.2044 0.381 0.000 -0.0012 -2.6862
1770200586.2099 0.383 0.000 -0.0012 -2.6860
1770200586.2146 0.384 0.000 -0.0012 -2.6858
1770200586.2200 0.385 0.000 -0.0012 -2.6856
1770200586.2245 0.386 0.000 -0.0012 -2.6854
1770200586.2300 0.388 0.000 -0.0012 -2.6852
1770200586.2344 0.389 0.000 -0.0023 -2.6851
1770200586.2390 0.390 0.000 -0.0012 -2.6849
1770200586.2445 0.392 0.000 -0.0012 -2.6848
1770200586.2501 0.393 0.000 -0.0012 -2.6847
1770200586.2544 0.394 0.000 -0.0012 -2.6846
1770200586.2599 0.395 0.000 -0.0012 -2.6844
1770200586.2645 0.397 0.000 -0.0023 -2.6842
1770200586.2701 0.398 0.000 -0.0012 -2.6841
1770200586.2745 0.399 0.000 -0.0012 -2.6839
1770200586.2801 0.400 0.000 -0.0012 -2.6838
1770200586.2847 0.402 0.000 -0.0012 -2.6836
1770200586.2901 0.403 0.000 -0.0012 -2.6834
1770200586.2945 0.404 0.000 -0.0012 -2.6831
1770200586.3001 0.405 0.000 -0.0023 -2.6830
1770200586.3045 0.407 0.000 -0.0012 -2.6829
