t_s,dt_s,pos_x_kf,pos_y_kf,pos_z_kf,velocity_kf,angular_velocity_kf,yaw_kf,pitch_kf
3.340347976531939,0.091924653246681,3.0094033908870235,0.012756942518106551,0.010503549380137311,0.9988339889969912,-0.0001896769681884303,0.00034898245267191673,-0.005686172238823764
3.4400227594824835,0.0996747829505447,3.0860372820596407,-0.0043721715192115585,0.0071734875674599515,1.000502713684967,-0.00019111441828473976,0.002454293044883792,-0.000985749708079636
3.548866658156315,0.1088438986738317,3.1945617035714466,-0.004723121395324811,-0.006479760254918107,1.0006248740200772,0.0007863102056248164,0.002936441245902089,0.0007239593126050067
3.643030653828882,0.0941639956725669,3.2926691842490095,-0.00039263677449078056,-0.0010587263244825592,1.0016157547043614,0.0010413781621682694,0.0019762851319652967,0.0006603932112135902
3.7419136343330406,0.0988829805041583,3.3874265468434714,0.007659127667931427,-0.007583820786522036,0.9994181943832976,-0.0014971613024368923,0.005682061752660185,0.003358923441078244
3.843018275765536,0.1011046414324947,3.497988515370389,0.008237373547563745,0.0013027916526573598,1.0007691455432044,-0.0009198136895525287,0.004562108417438822,-0.0033253684609580855
3.943656093508086,0.1006378177425506,3.5924416872177978,0.00823463726959584,-0.0023143190946855697,1.0021081032593857,0.0003291933791797652,0.0017908520685990565,0.0010050986309356469
4.031405535243909,0.087749441735823,3.6714505910065838,-0.0025604761298392356,0.006008144658848054,1.0023427846360191,-0.0006634043787173345,-0.0002280867553788265,0.00020322763160118785
4.132166937547679,0.10076140230377,3.7890815838184153,-0.013825888381375587,0.013264885581305137,0.999067799625101,-0.0015198346251317466,-9.990091693220919e-06,0.002621258993051626
4.245755171765095,0.1135882342174153,3.9050671111277167,-0.0078782002973884,-0.0005633216659626013,1.0011572438765528,0.0010485785061451285,0.004133593813325627,0.002531614965816943
4.3302837249838095,0.0845285532187151,3.9869998705957905,-0.01135520359491984,-0.001624931051526864,1.0031193457629977,0.00048262328950712894,0.0017728249621241608,0.004785439882392561
4.438877551864025,0.1085938268802159,4.100786229151822,-0.01899255648139727,-0.0032087907987186194,1.0011030413203554,0.0004846435031004035,-0.0017555111939938546,-0.0037158200779863933
4.540071092120991,0.1011935402569657,4.206110995433503,-0.02326252230862717,0.011330785056970456,0.9997238904905879,-0.0004736647947123981,-0.0019006084438206775,-0.000625999369284775
4.633656388179919,0.0935852960589277,4.295336518038436,-0.01857293192653934,0.027433035653580656,1.0002069101346385,0.0010338621762686802,-0.00020730821834075565,-0.003874698128687248
4.753660553643343,0.1200041654634242,4.386910527658316,-0.028355097154508027,0.027025707664341373,0.9993851207950469,-0.00023501215969687364,0.0021221841524521304,-0.0013321929275351059
4.86128315076419,0.1076225971208471,4.494482065321357,-0.029220064797302055,0.01577682308889259,0.9993927477916337,0.0010866244729979334,-0.0011007349913247926,0.019302376017725643
4.949290261743138,0.0880071109789477,4.582689457941126,-0.03115157733151404,0.028063024555089855,0.9130585552899866,0.4811750414780103,0.034035139916637654,0.04810660705370678
5.0500354240308525,0.1007451622877146,4.666657085108552,-0.007220360047814123,0.007340250129752323,0.7813133451232392,1.124675575203009,0.1636687675768333,0.06069783517017915
5.155802319867554,0.1057668958367018,4.751783843151577,0.02772972894734188,0.025449437329850187,0.712584470008516,1.3372333972591646,0.3725529726050839,0.048133839866541586
5.253914498614047,0.0981121787464924,4.824588354637737,0.08685640144521023,0.013059097113970186,0.6665279228674921,1.4632694168406055,0.6002104550679109,0.03744177971632208
5.360743601285999,0.106829102671952,4.865777772038245,0.12070261426266311,-0.013297429015254342,0.6271029353796349,1.5569625499576014,0.8812436135614061,0.007324156291810491
5.460078428084505,0.0993348267985058,4.8849251627490995,0.17854696660837738,0.02337137147653332,0.7145738868827646,1.0021731474792328,1.1136306790014985,-0.026156383422985534
5.566750903692848,0.1066724756083432,4.931583617380025,0.2714322376341253,0.029822534191243838,0.8088845699385786,0.473537397472056,1.2711954563848247,-0.03977652421328594
5.68113612960941,0.1143852259165615,4.939481421494755,0.3653028487494803,0.007835560535145166,0.8575513669358066,0.2935596771869344,1.365504769512958,-0.04054987091711552
5.774379507099353,0.0932433774899434,4.9349017469885545,0.44627758101886966,0.00870036246160339,0.8879752845251421,0.2017323007737644,1.430356647139115,-0.02604911453724764
5.876410893203249,0.102031386103896,4.947240028668126,0.556834385561167,0.006073812205046709,0.9137796904051959,0.134221862996347,1.474954318334461,-0.016502865639836283
5.971777817437865,0.0953669242346158,4.956021420039073,0.6368823472205256,0.008315256155283772,0.9316395512296461,0.09029231790938458,1.5005167192958535,-0.015627105455075008
6.073050501550124,0.1012726841122582,4.951557035631501,0.7196832743003962,-0.005270342729512153,0.945256567728194,0.0597979133758439,1.519138066338455,-0.01636546788983206
6.161178556271622,0.0881280547214985,4.962701531075483,0.7948909190385658,-0.00419192657723511,0.9550888924512679,0.043758810615108626,1.5360308005353878,-0.004554305773852704
6.255385540306595,0.0942069840349732,4.95773412695289,0.8955818112328259,0.007606930307129634,0.964117659194148,0.03140767517476291,1.5437221300616342,-0.004962782505257895
6.353423580578551,0.098038040271955,4.9513575008683635,0.9961367725738686,0.011085611221024012,0.9709268295497903,0.021631517015292326,1.5470711208782184,-0.002472172380370063
6.462411219299555,0.108987638721004,4.958595879709792,1.0901412276698432,0.02206299412939479,0.9809873415909834,0.012573465076633821,1.5524671290660859,0.00305314495885581
6.5738634393740965,0.1114522200745413,4.9686723740554015,1.1962048103539578,0.017303547851860574,0.9846127601893943,0.00808010085590322,1.5559540203073945,-0.003784385908668022
6.660628161449254,0.0867647220751574,4.961600548929737,1.2938151009870333,0.03590014041101531,0.9877048069696909,0.00710804388448574,1.5543388295717744,-0.002066485819158145
6.752681737789383,0.0920535763401294,4.967014798640064,1.392223401919315,0.01643458099344277,0.991960498973437,0.003765572255227695,1.5603957833544144,-0.001740086581163769
6.859150772015117,0.1064690342257341,4.966528402259424,1.4908498678608135,0.016185906728390556,0.9941754748990594,0.0015165175340284922,1.5600629420298628,0.0013917345044384094
6.9392265741733725,0.080075802158255,4.993451854781049,1.5780524285811266,-0.004029101814296773,0.9941253830366344,0.001953789430625409,1.5618480192301611,-0.0020115425922835406
7.034594875523849,0.0953683013504763,4.976867431399776,1.6768010035442873,-0.007711269653238229,0.9962651454157131,0.0016847853685887184,1.5574033100587121,0.0008726883430890471
7.1336220062671485,0.099027130743299,4.9872936407748885,1.7559167613921134,0.014726520067390881,0.9979145577127391,3.368151081015809e-05,1.565393191204913,2.0961321668288148e-05
7.246192156040017,0.1125701497728681,4.980161085593621,1.8704305750786416,0.004366202965866086,0.9961519132193432,-0.001131722217143328,1.5635175857769534,0.0033119029096380322
7.353086195045725,0.1068940390057075,4.975905658281053,1.984935665909593,0.013279082794070852,0.9972126831170324,-0.001101081116968366,1.5626377354298389,0.004309174513941623
7.449814060843503,0.096727865797778,4.981711197685086,2.0769429361752363,0.012092576675596791,1.0005741844487188,0.0008841634797571353,1.5595677891964985,-0.004457252751782907
7.546128301902503,0.0963142410590003,4.987275407341344,2.156102098686529,0.0019553757999521935,0.9967087610394273,-0.0006031736111399517,1.5590515830507752,0.00011344205250143555
7.6436263478973245,0.0974980459948207,4.9944231191867035,2.2605616107384874,0.0037650615003774627,1.0008766518276015,-4.271031854729764e-05,1.5569752875208465,-0.0016465039791719064
7.758861641901886,0.1152352940045615,4.990674206168593,2.3895886651221336,0.0029887276915489328,0.9984203366424298,0.0002960927414597909,1.564188863435936,-0.0008978141890136912
7.854581392476157,0.0957197505742713,4.97976981809494,2.5007871028297393,0.002908494868903564,0.9990512827042277,0.0006449191088811547,1.5597939452765062,0.0007190096849524789
7.95154458859251,0.0969631961163526,4.974693038349218,2.571820114034927,0.014502351064015855,0.9993787858471062,-0.0002973223195950007,1.5615300518551365,0.001417957914650546
8.055070479265362,0.1035258906728526,4.98181617342096,2.704759350859814,0.019183212106678872,0.9999761957422412,0.0005208781532594416,1.5629064666614374,-0.002353904932179129
8.153862774814497,0.0987922955491354,4.986943960293438,2.786017540604949,0.009793092298021073,1.0002662300171024,-0.0008860201725718809,1.5600018251721388,0.00010963875481709295
8.25188993253484,0.0980271577203427,4.998072001747574,2.8931637665085956,0.002301769138920779,1.0001827162619186,-0.0003419067501329412,1.5630494655607052,8.331331982012812e-05
8.34074926110333,0.0888593285684894,4.995662580381359,2.9898451513437574,0.009760741098746339,0.9982508974695724,-0.0010084480206611784,1.5664476521919304,-0.0006035185642863448
8.440634046422945,0.0998847853196145,5.000487220973334,3.0918375675568246,0.009751236985492105,1.000578814528295,0.0011232043783182756,1.5629572015220798,-0.0048405835252497255
8.5361982341932,0.0955641877702557,5.008115660545186,3.181003418461987,0.020054350861030842,0.9972798729905084,-1.561812960233122e-05,1.5651492349042837,-0.004022548469009193
8.647859511955103,0.1116612777619022,5.000476587536128,3.276589451140339,0.04017823566647104,0.99907721462963,-0.0007431033286746219,1.563282851042178,-0.0027605241004310423
8.754390396982114,0.1065308850270116,4.9813576939700965,3.390453406675376,0.03305889719570902,0.9989706354650671,-0.00035833543418231894,1.5602659130024579,0.000849460487845395
8.854148960852015,0.0997585638699006,4.9736711099756725,3.4820450974034456,0.02161883423921869,0.9998249317101816,-0.00022054120309207656,1.5598079714554252,0.0045847595160486195
8.96083277108469,0.1066838102326734,4.967360147943332,3.5673113111381083,0.01500301065085498,0.9999744069660628,0.0006923298445731741,1.5566947497222894,-0.0028944092425803036
9.057434075567558,0.0966013044828685,4.992239833541073,3.7010135015125045,0.005049496063734145,0.9978930077713127,-0.0015816913193318516,1.560336162463118,-0.004599446246863125
9.167955339151828,0.1105212635842694,4.9845284050483105,3.813302685154263,-0.0003398911939457251,0.9991795821353775,-0.0010279466866714335,1.564191408722416,-0.0009865496275542375
9.26790134354511,0.0999460043932837,4.999434117258772,3.9246590686955174,-0.003654638502140962,1.000489227918421,-0.000383666026330315,1.5629304725642637,-0.0025697109360705
9.373735167086917,0.1058338235418041,5.002693071589747,4.011934348306105,0.0003190342628695605,1.0001144879061166,0.0025332740226329986,1.5634896099097169,-0.003699889848176656
9.46082623463368,0.0870910675467651,5.0152983109558145,4.110258786637884,0.0019073593630366714,0.9995338526092429,0.0009582710126759876,1.5645427482659104,-0.004092111862879639
9.564293035122464,0.1034668004887842,5.016502800201714,4.221364779905951,0.01352505686553001,1.0005578920260259,-0.00012317178874328015,1.5605495008469987,-0.004499721373434491
9.6474109939488,0.0831179588263345,5.007470151253421,4.308659033750059,0.008497195634641273,1.0008279125373232,0.0007214563851658814,1.5625443357184623,0.0002806283061331056
9.7270577044994,0.0796467105506006,5.001553122253089,4.37615501924339,0.008133194706546438,0.998722689574867,0.0020696507018872134,1.5665195048694727,-0.005721892955047183
