t_s,dt_s,ax_mps2,ay_mps2,az_mps2,gx_radps,gy_radps,gz_radps,mx,my,mz,encoder_left_radps,encoder_right_radps,vision_px_m,vision_py_m,vision_pz_m
0.09582845171657452,0.011319096962294243,0.0731003023856518,0.4177977355877303,9.845957258866266,0.002747026678713629,0.027403440945359327,0.12727431563903407,1.0078145836739187,-0.025472349190198536,0.005847643124032464,14.89,15.695,0.13491574514443125,-0.03087535074788262,-0.003583730267072424
0.10699513961971795,0.011166687903143423,-0.040907758599297336,0.6158735657657503,9.733097285101707,0.0008707991270301421,0.03677644905401,0.12395575327703849,1.006802019142505,-0.006986127825759081,-0.001716144682133251,14.91,15.63,0.11755494631586658,0.04036414569897695,-0.046890814708899525
0.11709418566605977,0.010099046046341825,-0.02022172911339793,0.3535360207629312,9.747970380463276,0.0022928465947464442,0.0370032469310302,0.1291730094696913,0.9921467384518999,-0.007103331431183634,0.00277208631707991,14.89,15.72,0.11426161434331086,-0.012279864441247056,-0.001771654056974045
0.12878504747651182,0.01169086181045205,-0.0665539199616496,0.3743727067606724,9.757235642950352,0.002139929152012357,0.03412731548289612,0.12679256807116474,0.9907065372349766,-0.0006969748185018873,0.026219887621888486,14.75,15.685,0.10212934591497584,0.06429129595455298,0.009653738501585404
0.13948631148988988,0.010701264013378068,-0.22538058121717397,0.5784009075489328,9.646078632582395,0.002940043800093441,0.030458497029278164,0.12463657263274465,1.0063828656615448,-0.004946015894405548,0.026222521991847065,14.85,15.775,0.07620614897946981,-0.019438598896538924,0.015088418499430191
0.14819737279556505,0.008711061305675142,-0.1265562887596053,0.5980767978243724,9.863225019233738,-0.007236561560026742,0.030002353032704814,0.12252333931588696,0.9967748494090731,0.0005872022331630082,-0.005209775410840405,14.915000000000001,15.75,0.14686561435738715,-0.003177723048303114,-0.01729029998710603
0.1587504989716888,0.010553126176123749,-0.16488524000285174,0.42984974829878453,9.889595650357554,0.009659505503965809,0.038011797813281185,0.12217580180020632,1.009143231270188,-0.014011901296354297,-0.0034343484481751067,14.955,15.76,0.12545171990356313,-0.026000241697482777,-0.005027597490367208
0.16731217507044527,0.008561676098756502,-0.20303578582981585,0.4388062325160037,9.738146692768415,0.0015002963580249416,0.027853004238892906,0.12693767405333323,0.9979724554034732,-0.019011739593270974,-0.004576519782628696,14.83,15.68,0.11036463184556898,-0.019185907945241276,0.019946035542087605
0.1786298505224062,0.011317675451960909,-0.12266919137724423,0.5385663506243679,9.822090930169207,0.004350416117754727,0.03814150148271525,0.128072282193466,1.0099542431181447,-0.03658961941872423,0.01699424678009424,14.945,15.705,0.12905723515185777,0.04178798103375179,-0.0007363618136363799
0.18855496165592683,0.00992511113352062,0.07546044535320566,0.3030012687647864,9.772973277252026,-0.0035384229601938344,0.03320957368036042,0.12490151174033762,1.0039212502238306,-0.02092145083467716,0.0027944916320941154,14.885,15.700000000000001,0.1149740153906048,0.016061598451749898,-0.030059552279754608
0.19827766811060893,0.009722706454682109,-0.037513971755036714,0.34017235216731745,9.820459687053658,3.714895890802208e-05,0.033473351748103564,0.13099540094021678,1.002534997384271,-0.03076419510758474,0.009525210843252172,14.975,15.635,0.18313540643670329,0.03287851019994383,0.025321136287170577
0.20725627379400302,0.008978605683394088,0.06612601988849665,0.4665110103454302,9.743973453592899,-0.0008168920722069375,0.027011062539931005,0.12812028787174817,0.9958832332138039,-0.024266032469336993,0.027420018152642348,14.965,15.82,0.1787947394909634,-0.03727169671867294,-0.003662506356644696
0.21909008580201406,0.011833812008011046,-0.008403660611321764,0.612824919013923,9.723480505319683,0.007686991068254318,0.03323817368738999,0.1306762175760303,1.0019034239528963,-0.02734092960617392,0.0077697425175862695,15.02,15.785,0.17283574305870425,0.02209454316931694,0.022515643956736033
0.22885829157891086,0.009768205776896797,0.01788748102891355,0.4538573215646152,9.878298742662478,-0.000588201490836738,0.03626348932136304,0.1276250967799679,1.0114693510361747,-0.024410796342882242,0.015286736869427305,15.045,15.725,0.17360401074477405,-0.026474760453565078,-0.027156148641639323
0.2382157998456662,0.009357508266755339,-0.12007816088209668,0.49667287233232293,9.789001378281691,0.004736572527258607,0.0284476086081308,0.12519632773095216,0.9989603959094111,-0.03129113625698818,0.013763456867182196,15.015,15.83,0.16165582373075627,-0.037232710703850154,-0.0016051924987045532
0.24768759951993385,0.009471799674267655,-0.00941825632264262,0.5791770369877871,9.95585687814034,-0.0009488370731760821,0.03577103373848015,0.12878867925953377,1.0047739995648721,-0.022171697411793444,0.003016011664466421,15.05,15.72,0.12545274826272984,0.010279677640275625,0.011074067999077107
0.2584860632982639,0.010798463778330023,0.003170571987618283,0.6568773835981001,9.797765827369682,-0.00021622327575828446,0.03411264518695218,0.12326656453029433,0.999878009806346,-0.06012595885569877,0.019876012425431293,14.985,15.66,0.15526948323324583,0.010246432517845929,-0.0007864221249599232
0.26903422939481003,0.010548166096546118,-0.10496072444094529,0.44202880033965936,9.719947189442248,0.0005548345841955174,0.031161341549726246,0.13045981434895848,1.0006117521784244,-0.032334967099235536,0.0011644320511408554,15.18,15.835,0.18349145085770574,0.005268930064152989,-0.022625210892411027
0.279653328312204,0.010619098917393982,-0.017790944417603503,0.4866727674034884,9.892159829913709,0.0066148317313097105,0.037133871264350596,0.12453754298422816,1.0165488390500614,-0.023559282314846868,0.02343959725942925,14.945,15.705,0.18715353166424686,0.025486638256084163,-0.04661904619594245
0.29029955981671585,0.010646231504511824,-0.02099177032713427,0.6336206698287934,9.844438531638911,-0.006137671047739045,0.024884061950934587,0.1319424670974335,1.0112789530639064,-0.01823618511588233,0.004546386676958914,14.995000000000001,15.780000000000001,0.2308195652290556,0.03047019945670349,0.03166779763528884
0.30351203121802156,0.013212471401305692,-0.11488023490806581,0.3658689958360429,9.852085545432386,-0.003912511777185661,0.03505131951884095,0.12689429568136446,0.9999870793848014,-0.031295220186259444,0.006112601535801828,15.09,15.81,0.2566610196899852,0.048748872328723755,0.006274204352944283
0.31290240869344466,0.009390377475423078,-0.16402541098135548,0.5696955433550089,9.889155173168618,-0.006489945597082095,0.04012135122602728,0.13248247482323994,1.001286976196578,-0.022958471179337525,0.0003421872065359627,15.09,15.83,0.2356991598833979,-0.030764661074190687,0.0247307715935721
0.32213404459983735,0.009231635906392694,-0.1721647110693668,0.40586595952007043,9.741654477699557,-0.0031007240669106827,0.03938209410319388,0.12372583990630465,0.9920724888597036,-0.03929005173039603,0.002313401962141375,15.08,15.865,0.2889363402398233,0.05029835294137168,0.020050445528274945
0.3309133855074655,0.008779340907628184,-0.07358450487123588,0.4953746305774458,9.783669641113612,-0.0020446414794419686,0.03516070779592933,0.1254895807213477,0.9973113770872055,-0.04206528123374279,0.0076009817620874805,15.095,15.855,0.2299521547265586,0.06199280283996583,0.013494430796387204
0.34183735464132875,0.010923969133863244,-0.05816229901267142,0.46756948081883665,9.78009771146548,-0.005315280015343098,0.03236803437722238,0.12970429888661772,1.0020708662396591,-0.03818623181729722,-0.012056123117387596,14.94,15.860000000000001,0.2578008090044699,-0.00509619585208624,-0.004765843983492839
0.35353081308041007,0.011693458439081338,-0.15180915040759363,0.41011921960463893,9.690513960987538,-0.0018571985032445862,0.031002045103440075,0.13284035320862983,1.0074120090264351,-0.044996141705319584,0.010339828859318577,15.17,15.790000000000001,0.26936306359427303,-0.043757296615958854,0.011570751703025633
0.36335989189392776,0.009829078813517687,-0.08971055453310504,0.40792236640963214,9.772651836799966,-0.007032611697846567,0.03230801427126252,0.13480558519328106,1.0063365605608268,-0.05403473226953633,0.007942634433243168,15.07,15.860000000000001,0.3112479723312368,-0.03485597547190672,0.030525102448186455
0.372099657178484,0.008739765284556208,-0.04924254036738521,0.508510714956746,9.900617843605309,-0.003092946979100674,0.035671635336995425,0.12828707157259217,0.9876956559084161,-0.052472105764994094,0.021232794222755202,15.16,15.76,0.2884099221841965,-0.006886344324294152,0.0036246992607031113
0.38086293535494714,0.00876327817646314,-0.04848461972154348,0.5658631886467459,9.812662167634896,0.0057333420710733605,0.030243471390551797,0.13545455575077792,1.0085004939386766,-0.05955254926942326,0.01787342354076317,14.97,15.950000000000001,0.2960118268739872,0.0677221836554305,0.04009100606298084
0.39183882453668417,0.010975889181737052,0.02238780288583328,0.4756130070690139,9.68594865826088,0.002486735241036286,0.03647135306817183,0.12692173720875422,0.9977689436592444,-0.04453885296983169,0.006956379478992411,15.115,15.780000000000001,0.2508443019267263,0.008234120512482719,-0.027812226782339536
0.4029537057934893,0.011114881256805164,-0.0034719735812862446,0.4913633655488085,9.669123184766395,0.0015622528818460442,0.041942273502537965,0.1324513517411761,0.9887097286000309,-0.05111757600768584,0.00984096059064872,15.075000000000001,15.85,0.28208843651947046,-0.010352292319915116,-0.029837774355910826
0.41376843719594714,0.010814731402457792,-0.18949385666033292,0.5312107284892098,9.926729260877837,-0.003257085142195912,0.033130111886793184,0.12426346822595948,1.0118664906952721,-0.05620482659303341,0.012463021749847328,15.15,15.8,0.35033165887589235,-0.01195753910922772,0.022186003284268823
0.4227701726350141,0.009001735439066958,0.02216912993639969,0.4075848456019391,9.786284903924724,-0.0054388590965211946,0.027972784579912126,0.12969244491591414,1.0130698091337247,-0.059409254152754144,0.029987070883857513,15.14,15.84,0.2621599861918391,-0.03070170554968957,-0.013844798944984483
0.4331184146196142,0.01034824198460008,-0.15858798217326808,0.5442516652066594,9.741674436493149,-0.003906928166164693,0.027939286077092368,0.11862068772523045,1.0009973289416187,-0.05000258311576303,0.0072700655960407,15.15,15.895,0.37272257781290125,0.035659574088513335,0.04352114138133293
0.44329344333332527,0.010175028713711093,-0.03604889327679342,0.5503840450830995,9.771504503943833,0.00042203218983981414,0.03639223355859246,0.12347676097407191,1.0053701350851143,-0.04853712098730368,0.008654663599685208,15.075000000000001,15.870000000000001,0.3553042491958183,0.007105541036492942,0.029526385314808442
0.4536214762284188,0.01032803289509352,-0.11777848059627155,0.692877785616785,9.675194196371367,0.004011957834694536,0.033013436621301684,0.12980454517142637,1.0058760486079708,-0.06895422689798394,0.004930645341164254,15.14,15.975,0.32589187433976363,0.0733252017129706,0.034661005636795535
0.4649286193953411,0.011307143166922285,-0.16010349190429865,0.45422031644818467,9.907176018525918,0.004087858921802548,0.03672215632170329,0.12265974519285575,1.0120688964755116,-0.07195695866464555,0.001794432473832019,15.14,15.93,0.33212173390987665,0.029696018594198625,0.020744217631302735
0.4752640127185031,0.010335393323162023,-0.27532145561780563,0.44740110247696485,9.761837080879499,0.002945238307601662,0.031045143627992662,0.12959079227525086,1.005307333707568,-0.0508426695895576,0.02004859174640006,15.19,15.895,0.4219773552301437,0.036233343050521546,-0.015239820372370044
0.48628238306311095,0.011018370344607842,-0.14823736319015654,0.5452804036019251,9.902622175565536,-0.0025866800992169854,0.036463861020790175,0.13147992857928528,0.9846576444643054,-0.07553275744778032,0.019394945630625292,15.23,15.92,0.41598958600552566,0.004601919032354052,-0.0298462163895375
0.49638375166734433,0.010101368604233338,-0.26274898675210046,0.5490249605449158,9.79731423784594,0.000407465984616256,0.032472290107929076,0.12582174675627947,1.0179463308177796,-0.05758384321729301,0.03054827283413197,15.185,16.01,0.37790440511342466,-0.020369860564991796,0.03338574235723428
0.5068174307653793,0.010433679098034977,-0.06421153374066516,0.44040868711971815,9.90749417279984,-0.00103213774393721,0.030137630956951267,0.12392266180026669,1.0084138851144775,-0.04820853314546909,0.02850076971355221,15.105,16.0,0.39362666879330577,-0.013323115502505107,-0.02636466038554251
0.5177643631041371,0.010946932338757811,-0.024022054194358156,0.45066164091240923,9.813613166848382,-0.0006102842970470976,0.031423166079173455,0.12587116806746948,0.9925646726256191,-0.049568632885569515,0.0424414463073501,15.200000000000001,15.885,0.37870672983856957,-0.02763201517783862,0.03548184334985627
0.5255786293743536,0.0078142662702165,-0.21180687450407842,0.5259863649951038,9.861297020078043,0.00830106610958448,0.0282095105098748,0.12388244524585836,0.9872928900158802,-0.059369458706090485,0.018005101699138173,15.355,15.915000000000001,0.40820732920312475,0.04116390677093682,0.017290505601885702
0.5350991225498176,0.009520493175464047,-0.12716890669163794,0.4162182592636665,9.850517366509584,-0.006946492814894632,0.04091869020881152,0.127313296216401,1.0025496472233366,-0.060862526621388975,0.016471497605217197,15.305,15.995000000000001,0.3913466498297036,0.002809219709812809,0.0025146782370349136
0.5443935635683784,0.009294441018560806,-0.21254952191713072,0.44931317682604877,9.842805110320624,-0.0008870068371696828,0.03253951731009859,0.12809916542411426,0.9946318829810946,-0.046605089182562634,0.0063992481269070384,15.030000000000001,15.99,0.41643416782062126,0.04343303817152387,0.01302125731827554
0.5534352467960134,0.009041683227634987,-0.20789870310759212,0.48905714086550073,9.820729071977244,0.004850269829352961,0.03546728366522038,0.12643970317123343,1.000628370457133,-0.09360941576160722,0.026682853483298772,15.22,15.915000000000001,0.48013281902027044,0.01943142116772671,0.01362515366933888
0.5630225334191734,0.009587286623159975,-0.09894583142172886,0.5612778477222983,9.774215105141582,-0.0059116094910185435,0.030703108521691645,0.1343319796751857,1.0046697151623691,-0.07611861638176436,0.021236657579730766,15.280000000000001,16.03,0.43041393894330576,0.007104619068218408,0.0004211130382453226
0.575264945386025,0.012242411966851593,-0.1681786261753388,0.43286135395013475,9.946011470165482,-0.002688521315371277,0.028592645758406265,0.12471896115263666,0.9914505091172711,-0.06453463149794109,0.026990241115980224,15.22,15.94,0.41137114236608197,-0.018500371066554968,0.03317876994985832
0.5839661987124851,0.008701253326460136,-0.028898248628980217,0.3335681979897447,9.720173714656342,-0.002276200162779315,0.03182849244716092,0.1331348308124756,0.9858665110260889,-0.07748963406282736,0.009388921518376609,15.21,16.075,0.40859575679322774,0.026140841135938973,0.032634250281743195
0.5954186162443723,0.011452417531887221,-0.21055903908110168,0.3272693126383024,9.79300909874748,-0.0011143871718043334,0.03712014471762547,0.12336735480544356,1.0007688811683706,-0.06316261535702254,0.024693973647826804,15.23,16.04,0.4623213526967449,0.011209686361965947,0.008108930813684464
0.6028943115869486,0.007475695342576293,-0.09458315341646739,0.37960413111505,9.7938128608852,-0.0066449697923607,0.030600206109725775,0.12779903158474132,0.9914993240388107,-0.07689597845815,0.02348927102488407,15.285,15.945,0.4415057212657542,0.04528165299349285,-0.0068788793787007115
0.6123919840419699,0.009497672455021339,-0.1699728576240761,0.37499467732896213,9.824762582822244,0.002069326151672983,0.02915942508053955,0.13220887930722755,0.998194352988191,-0.07638147737428458,0.02315676143939862,15.19,15.985000000000001,0.4791333362395247,-0.002668564868610508,0.031401746787393485
0.6226361136396275,0.010244129597657508,-0.11758959622993957,0.4673405295038296,9.758149700683552,0.002298706888930873,0.03321786905304919,0.13196741609995322,0.9831907833434496,-0.08173572071631807,0.015288307733912185,15.34,15.995000000000001,0.4311374744233205,0.03791064041367938,-0.03499125583832921
0.6335154471366664,0.010879333497038917,-0.2207215589063225,0.38423321829442086,9.817622743681067,0.0016090896386407537,0.034542939919081764,0.12572373304156845,0.993984168860608,-0.085583607672583,0.034390236040513694,15.27,16.045,0.5089158666461071,0.06933780235212038,0.014529378116005874
0.6445822870063557,0.011066839869689283,-0.19266916541819026,0.4227447784258262,9.778869046595677,-0.003964829934838515,0.039067389404869424,0.1295865284238383,1.0035333988283406,-0.08722216007223214,0.043382012427993874,15.225,16.03,0.4650387599735719,0.02899819918486269,0.020641312637721863
0.6557723078591555,0.011190020852799888,-0.20173613184942984,0.4166490878649527,9.66575190562187,-0.0001968256319039862,0.033858734688535064,0.1290113690343003,1.0023176515791976,-0.08044687011886749,0.01216111451539259,15.36,15.98,0.5069674321045001,0.045110039876959246,-0.010513251591728608
0.6652492202507828,0.009476912391627344,-0.2625876299375718,0.4430005538299258,9.79301361092714,-0.0041910116215055915,0.034974760854145165,0.1251328352328699,0.988266783269816,-0.0920957105826368,0.030795113883194482,15.205,15.97,0.5028293797397859,0.03933517535555667,0.025704739571451474
0.6745556925617859,0.00930647231100315,-0.14588169334042161,0.583708185406683,9.70414587228585,-0.00197307662736835,0.035231107994316335,0.1297224412268388,0.9843602437699563,-0.0759876836827361,-0.004867993161046382,15.27,16.095,0.5717993108513542,0.07974590357587208,0.005875812560022676
0.6858426563836717,0.01128696382188573,-0.1506373419071662,0.5304532675991959,9.653368564602115,0.007911266428935318,0.027686842185515655,0.13466682246738873,0.9960682474477162,-0.08040548432677212,0.030983938970289157,15.280000000000001,16.09,0.5342117688803159,0.034720550546706086,-0.004295299102648831
0.6955556998963492,0.009713043512677579,-0.15844594356478325,0.4784293155238891,9.803006801158897,-0.00037134540396759394,0.02839748815282578,0.1290671777458999,1.0014054164949782,-0.07716334163057155,0.005929108463586824,15.450000000000001,16.085,0.5950233337119787,0.04524522195395713,0.02607095769929955
0.7036421704113424,0.008086470514993118,-0.085694557461627,0.43995462802804863,9.831035009122553,-0.005547096544276563,0.027874680872336004,0.12941503009582095,0.9997494725351108,-0.10046188041886168,0.019657701473813058,15.285,16.1,0.559803838512848,0.02372489096862133,-0.014749043073485865
0.7119422395903371,0.00830006917899478,-0.09549430168188035,0.4418643443308729,9.834085668559101,-0.00011961518230698158,0.026839571712788873,0.12980626053606642,0.9904750596699261,-0.10720899624593346,0.01206081309680404,15.205,16.05,0.5922349203195072,0.0021702114001048746,0.024512755054786804
0.7205630611613347,0.008620821570997583,-0.244331776265565,0.5024129614374754,9.837266289769394,-0.006293773925729432,0.035305731972984394,0.12124012766948544,0.9984687305160099,-0.09133755349528597,0.023329218214466006,15.305,16.105,0.5499527355123476,-0.010224391635368205,-0.032345385851189346
0.7313088022774153,0.010745741116080646,-0.18809455992766688,0.5225103503382181,9.637213417038707,-0.00573947010642114,0.03322821217176212,0.12888249111078326,1.0103799846401114,-0.06365517201262795,0.034239537664497506,15.375,16.255,0.5749909626978379,0.06481195090945398,0.01323403254883166
0.7415224408815212,0.010213638604105848,-0.27124555305969317,0.4027660374736968,9.68286983788333,-0.005161899871196334,0.03233215938069562,0.12293365038362798,0.9972786986315199,-0.08126127537210956,0.007626035618271385,15.4,16.18,0.6091806221088238,-0.002691362557601301,0.00860730126181248
0.7525581689126228,0.011035728031101652,-0.22317699558391615,0.47785409013026975,9.949557086056735,-0.002832918520168801,0.02158434600210436,0.1245963259549792,0.9787542723780878,-0.10085041571362457,0.022979288744753405,15.5,16.1,0.6084121859358129,0.05076374257180877,-0.002832703854561346
0.761917289943118,0.009359121030495198,-0.27614806071415765,0.312028101722457,9.707833647881964,0.002642817248683301,0.04012645751641329,0.13556512119694275,0.9969961890944005,-0.09223284507263985,0.021757839860650875,15.455,16.09,0.6045245118739344,0.04157977487141654,0.015951857235498055
0.772155099479733,0.010237809536615072,-0.10197307203622677,0.4910761009831276,9.840405753211146,0.0011545668178760903,0.028271327103204395,0.1258616110941144,1.0152691359010095,-0.09048358719113922,0.04304871014350646,15.385,15.96,0.5867789229304429,0.05742179439359779,0.006787604920259121
0.7830934850706841,0.010938385590951005,-0.2061206530565311,0.5346575968608039,9.736505805064096,0.0008753456966266618,0.039994924550696725,0.12386774356186946,0.9818099365010692,-0.11281186703092944,0.03192561116711362,15.33,16.205000000000002,0.6004278656612565,0.01530203160809377,0.02971090151773175
0.7926294652611038,0.009535980190419643,-0.2558249775857472,0.45087987821667674,9.797766216407886,-0.005662512285119252,0.02593708081091905,0.131397950767458,0.9948524626648311,-0.08662423741090541,0.01615765031055421,15.49,16.19,0.646798164126059,0.007776298317482295,0.02002998736350587
0.8033146281174399,0.010685162856336118,-0.14643495346901156,0.6181533939179142,9.740654611508674,-0.003488246887678162,0.028423618099880185,0.12295059713403687,0.9921459761507615,-0.10333033263105876,0.023576866066143027,15.375,16.12,0.661426662836436,0.04370677764307253,0.018119282687176594
0.8123217392058399,0.009007111088400023,-0.4185543386758136,0.4019447461958401,9.836172313197885,-0.0002822971842585517,0.02280995569193283,0.12491211722481893,0.9952437464350291,-0.10368822648737445,0.044153795841615974,15.365,16.075,0.6103302453499928,0.024316434029011492,0.015105842847503608
0.8217771584359923,0.009455419230152393,-0.4091574563267047,0.4894278398329007,9.802121117419507,-0.003933205777924283,0.033014789948112876,0.1316560430810551,0.996095419119384,-0.10372439090609685,0.036053920387085464,15.385,16.095,0.6132240628922435,-0.00306757883665372,4.108599014297429e-05
0.8312045515949948,0.009427393159002507,-0.1874720017638439,0.46875202492870227,9.755245749026498,-0.002582827164029672,0.027105775602511987,0.1267886071609655,1.0054195511187356,-0.09369362179084646,0.020043981410283872,15.345,16.2,0.6158136722406939,0.09280241014053844,0.0036659451032450326
0.8394107921266113,0.00820624053161644,-0.24900450615137867,0.4632295535300315,9.707033496072778,0.00025307821304763694,0.027169987807671363,0.1203339242562577,0.9947506671201757,-0.1137147600902425,0.02683029065171203,15.395,16.17,0.674272523682689,0.011593187173742352,0.014857598171465772
0.8501412508477897,0.010730458721178372,-0.23733469469094876,0.46162554729832517,9.81238786034144,-0.0029636178423200835,0.025907416147242946,0.1287070549179731,1.0065208092437314,-0.12457088504039636,0.027508464693249076,15.42,16.225,0.6299259222765283,0.006438889234252069,0.0066793512273382
0.8594371473374856,0.009295896489695914,-0.3665333461484134,0.4789173198891198,9.693877311720733,-0.0007129049293157226,0.03445039231580266,0.12490211400357852,0.9924362123151768,-0.10543039099774541,0.024789795448767676,15.485000000000001,16.195,0.6896421568829002,0.029783095794734107,0.032597369384698094
0.8694558885155771,0.01001874117809153,-0.26556316567676447,0.5377253815638102,9.825015999819664,0.004701424457108848,0.03412525493498509,0.13260037562628937,0.9899638730606503,-0.13034478227323398,0.013401067384469532,15.425,16.255,0.689358958102196,0.07550465378243423,0.012479084462022552
0.880177008503936,0.010721119988358863,-0.10693002874559238,0.5796093567485684,10.000852839247548,-0.002412884579095663,0.03846090774501387,0.12396533219416,0.9866137615855319,-0.11425430165414686,0.024083241292709036,15.38,16.23,0.6650644079540167,-0.0261385409905052,0.01839127762448864
0.8908468052679809,0.010669796764044916,-0.2047574411290275,0.46870873109523864,9.898663817361598,0.0029362681215012523,0.028402873494165058,0.13054373231987074,0.9749740145144005,-0.10070246486257314,0.04510529872754,15.365,16.265,0.7367241545137749,0.07491177384200665,-0.01691800788317139
0.90184488293144,0.01099807766345918,-0.26069937803657023,0.5335907735429188,9.84803084430847,0.00039911270702663827,0.03195105533588821,0.1333881673001972,0.9957351505053037,-0.10814829562480295,0.02776583789233504,15.48,16.095,0.6545927870510833,0.013464494805889175,0.030275420792598033
0.9116971547046759,0.009852271773235865,-0.312603118753052,0.4117501150472021,9.783635643482512,-0.007758598578557739,0.025855120520248104,0.12283317753716307,1.0133656147824344,-0.10474050329647082,0.030870143708264585,15.48,16.155,0.7559995327126234,0.04964434426318053,3.6472316602179436e-05
0.9210622072366097,0.00936505253193377,-0.31208352463115696,0.5287127204637173,9.635308546163001,-0.006346857405314986,0.029611500898405384,0.1254175751285719,0.9972623190983685,-0.1101242125609209,0.033616657865369375,15.450000000000001,16.215,0.723151724613812,0.02229275757864957,-0.008953927128725359
0.9309426299202501,0.009880422683640401,-0.4540536443417385,0.4059918601472743,9.684545613258498,-0.0053240009400806025,0.02881151196901196,0.12769535549452757,0.9993922715571522,-0.09345144499303305,0.05471790265235427,15.46,16.305,0.6591606303562919,0.10325243298295422,0.045077887763259286
0.9384116282693131,0.007468998349062955,-0.26552154352720003,0.55383395647237,9.892890893905236,-0.005447707835856708,0.03269530528067876,0.12267365358451607,0.9882761659579675,-0.1243643339859958,0.03287055397534027,15.52,16.36,0.7750030739735031,0.04793620001696088,0.02630089812881304
0.9462409595606784,0.00782933129136537,-0.22102175381252115,0.6430415011130565,9.727022599041538,-0.0024301127560929755,0.03485340145624417,0.12714423752648873,0.989838175063048,-0.1154720899098209,0.04397801283025208,15.585,16.240000000000002,0.7625802702926717,0.02369771105531579,0.032095722720149045
0.9542569101421469,0.008015950581468397,-0.4172937078483986,0.45602003012881026,9.73419660944245,0.00034810458329396013,0.03469572301140827,0.12512210626590697,1.0019989763977497,-0.12482880013772626,0.027319203539932647,15.46,16.22,0.7268831879773706,0.03667488030486363,0.021855712777782327
0.9627610399007447,0.008504129758597778,-0.3468940405845311,0.2899516180045405,9.776813961786479,0.0028661563741247537,0.027302585728453,0.12499734577470104,1.012101595203069,-0.1119338322527836,0.030984965739270398,15.52,16.145,0.7174897964366987,0.04921804047181733,0.011129626682581955
0.9733607012408299,0.010599661340085154,-0.38998202664674075,0.42096609969630505,9.705013466835606,-0.000976571755399094,0.034595245131244824,0.1261177991103466,1.0067206691309736,-0.12343091723722678,0.03405023773515312,15.58,16.32,0.7077151918902603,0.05289445394005332,0.007686361666249185
0.9820024826577898,0.008641781416959909,-0.3773827980560872,0.5629148813600369,9.6917627462791,-0.004036617842320577,0.03036541957089711,0.12616136707905126,0.9997509099702633,-0.10669687113434685,0.026464695254932422,15.48,16.245,0.8340645844463137,0.06157871024596756,0.029095676692566422
