pos_x_s1,pos_y_s1,pos_z_s1,velocity_s1,angular_velocity_s1,yaw_s1,pitch_s1,pos_x_s2,pos_y_s2,pos_z_s2,velocity_s2,angular_velocity_s2,yaw_s2,pitch_s2
0.33212173390987665,0.029696018594198625,0.020744217631302735,0.77675,0.2247535704079965,0.07098662528748667,0.016141996065553766,0.364937446375042,0.011394987739627743,0.0029645811322363334,0.7572478206154718,0.12267572728719203,0.060784605024474025,0.01591989721261422
0.4219773552301437,0.036233343050521546,-0.015239820372370044,0.7771250000000001,-1.979967664614399,0.05052288070655431,0.02816683049319145,0.37295278734491477,0.011893578450877016,0.0030950194448621164,0.7572567531823857,0.12964221601977957,0.06212450831832461,0.01624076098278371
0.41598958600552566,0.004601919032354052,-0.0298462163895375,0.77875,2.3617757795003707,0.07654580091601426,0.01494575035103279,0.38151482375242196,0.012438630400769403,0.0032378150403352115,0.7572382965630351,0.13149461464049947,0.06357336468075525,0.016642533307705154
0.37790440511342466,-0.020369860564991796,0.03338574235723428,0.7798750000000001,-1.9861132162760424,0.05648333922867055,0.026770064257925157,0.38937493992255434,0.012949033589215172,0.003371499287513471,0.7572357137364424,0.12586684444035007,0.06484479207149896,0.016970547879509024
0.39362666879330577,-0.013323115502505107,-0.02636466038554251,0.777625,-0.8358642717736986,0.04776219964747108,0.006474623100693535,0.39746948169877655,0.013485170633758111,0.003511733927220414,0.7572282263746216,0.12392525931074623,0.06613778845928797,0.01728499424968888
0.37870672983856957,-0.02763201517783862,0.03548184334985627,0.7771250000000001,0.19468826598823694,0.049893438922394395,0.0024452479055457207,0.40595591564428224,0.014059010315388067,0.003661698281350013,0.7572277623591391,0.1258715443751998,0.06751569573893823,0.01762898152262693
0.40820732920312475,0.04116390677093682,0.017290505601885702,0.7817500000000001,1.2999513759310792,0.06005160511225416,0.02144482592783416,0.412049427761287,0.014476971834114283,0.0037707310644731493,0.7572158761497656,0.12391093626928446,0.06848396878873819,0.017849418149103347
0.3913466498297036,0.002809219709812809,0.0025146782370349136,0.7825,0.060284667429940875,0.06062554487710603,0.01289764666689836,0.4194798910431677,0.014995686721879445,0.003906600059087551,0.7572093098018866,0.12732388618860166,0.0696961549782702,0.01823898425998527
0.41643416782062126,0.04343303817152387,0.01302125731827554,0.7755000000000001,-1.4846275340383561,0.046826761827455154,0.021568595640882073,0.426668392213976,0.015506113553920689,0.004040235978541602,0.7571995482895443,0.12812896734318494,0.07088704210801033,0.018541420884396587
0.48013281902027044,0.01943142116772671,0.01362515366933888,0.778375,5.134092858239756,0.09324760311292213,0.02114002584468747,0.43368671411688614,0.016012523088610835,0.0041729762092248815,0.7571941114378269,0.12646796142860797,0.07203052535369237,0.01886210482824202
0.43041393894330576,0.007104619068218408,0.0004211130382453226,0.7827500000000001,-1.839884933545676,0.07560809890138609,0.010106154816822074,0.4411696280925313,0.016562144095150822,0.004316726118864527,0.757195645448497,0.13433883992286386,0.07331847031665584,0.0191564643298614
0.41137114236608197,-0.018500371066554968,0.03317876994985832,0.7790000000000001,-0.8682289269617047,0.0649788826959834,0.016891554955021745,0.4506779582170732,0.017275132133693208,0.004502744739390281,0.7571645872330941,0.12473675596381892,0.07484554907057372,0.01950650727845815
0.40859575679322774,0.026140841135938973,0.032634250281743195,0.782125,1.5467331597855587,0.07843739974771369,0.0029712599067944104,0.4574624512874023,0.01779177590415164,0.004637371622676017,0.7571666739194817,0.13313541849743793,0.07600399407364433,0.019783455054240395
0.4623213526967449,0.011209686361965947,0.008108930813684464,0.7817500000000001,-1.346940470181967,0.06301167509259331,0.021485651156384126,0.46638674017900916,0.018484052724303823,0.004818285172531849,0.7571681285026277,0.12339583551733604,0.07741717470368492,0.020208570450390706
0.4415057212657542,0.04528165299349285,-0.0068788793787007115,0.78075,1.922845712806345,0.0773862838323125,0.009649893726007091,0.4722042582123555,0.018940922560456454,0.004937562383192876,0.7571684911350423,0.12780498216722136,0.07837260581363026,0.02043732826868716
0.4791333362395247,-0.002668564868610508,0.031401746787393485,0.7793750000000002,-0.10893183210171585,0.07635168497108502,0.01728614441287995,0.4795814683919889,0.019529603261313495,0.005090883628052904,0.7571641019590425,0.13222863448657585,0.07962847007315865,0.02071427493707878
0.4311374744233205,0.03791064041367938,-0.03499125583832921,0.783375,0.6424405225540032,0.08293292894291504,0.012036021521384914,0.48757839167247313,0.020178617110828762,0.005259833908990262,0.757168615567799,0.13197697546054418,0.08098045931368336,0.02105456309261644
0.5089158666461071,0.06933780235212038,0.014529378116005874,0.7828750000000001,0.26766258299636136,0.08584491944801131,0.022461203327003125,0.49606473843986354,0.02087903981538508,0.005442345766605734,0.7571634922720126,0.12575545387673054,0.08234859483547963,0.021430367255964367
0.4650387599735719,0.02899819918486269,0.020641312637721863,0.781375,0.07189198200991175,0.08664053650082959,0.01968167527123093,0.504679698472423,0.021602520529652277,0.005631385340135734,0.7571671407273987,0.12961163133481668,0.08378298600471146,0.021862719798634966
0.5069674321045001,0.045110039876959246,-0.010513251591728608,0.7835000000000001,-0.5857184248082403,0.08008633511335628,0.020848845269790355,0.5134130969647444,0.022348648765440283,0.005826369849643136,0.7571974252306205,0.12903941307988592,0.0852269397279084,0.02224159974584916
0.5028293797397859,0.03933517535555667,0.025704739571451474,0.7793750000000002,1.349646704337824,0.0928768186900144,0.02677997493880588,0.5207697312564066,0.022985946432165436,0.005993081805089076,0.7571974519725668,0.12517771921862295,0.08641323800632694,0.022573052490382217
0.5717993108513542,0.07974590357587208,0.005875812560022676,0.784125,-1.6999223263938503,0.07705653862857398,0.015004676948463871,0.5280372680356451,0.023624367235009505,0.006160185304258514,0.7572091632421281,0.12973704547347212,0.08762063222773708,0.022900929821417115
0.5342117688803159,0.034720550546706086,-0.004295299102648831,0.7842500000000001,0.30677455971989537,0.08051909198560736,0.015579873401694366,0.5368515487469209,0.024412166982754297,0.006365647523904979,0.7572333494293422,0.13468316812478698,0.08914079627377847,0.023213430207507102
0.5950233337119787,0.04524522195395713,0.02607095769929955,0.788375,-0.3720099547377253,0.07690574310809062,0.01614237739033457,0.5444757014449356,0.025103232476426283,0.006545500449452263,0.757231890790246,0.1290839954987568,0.09039459473884826,0.023489256245586176
0.559803838512848,0.02372489096862133,-0.014749043073485865,0.7846250000000001,2.872929456005228,0.10013760244573211,0.008707802559676485,0.5507922640985251,0.025682441448733752,0.006695952259764954,0.7572294546223844,0.12941993675158145,0.09144114524144209,0.023714664030574983
0.5922349203195072,0.0021702114001048746,0.024512755054786804,0.7813750000000002,0.9246920116778767,0.10781261011192234,0.009700450318405825,0.5572481435990112,0.02628144041978845,0.0068511828640012516,0.7572264095554337,0.12981236807807484,0.09251859687677921,0.023937434332525598
0.5499527355123476,-0.010224391635368205,-0.032345385851189346,0.78525,-1.9271401289865495,0.09119907891762002,0.024799950179236283,0.5639860541241721,0.02691371310751639,0.007015271651352203,0.7572164760064551,0.12127742084064716,0.09356410788243741,0.024241798748298127
0.5749909626978379,0.06481195090945398,0.01323403254883166,0.7907500000000001,-2.634580758636326,0.06288855613590671,0.01948643511491445,0.5724424158623002,0.02771906043331941,0.0072242718813931095,0.757248605722048,0.12890696468700244,0.09494930875302376,0.024598860514045917
0.6091806221088238,-0.002691362557601301,0.00860730126181248,0.7895000000000001,1.8043726835027194,0.08131776663232415,0.027981422087396242,0.5804663018537285,0.02849339200926198,0.007425270954370222,0.7572804993749729,0.12298179215330245,0.09620540033296265,0.024929089505250523
0.6084121859358129,0.05076374257180877,-0.002832703854561346,0.79,1.93294113171814,0.10264917926209538,0.02240127395005647,0.5891403046875288,0.02934250456510264,0.007644661879792373,0.7572417207618617,0.12462759477485535,0.0975807565740685,0.02516728847745897
0.6045245118739344,0.04157977487141654,0.015951857235498055,0.788625,-1.113442958201602,0.09222833185573398,0.02842356024617374,0.596482714686845,0.03007067536351533,0.007833168890866282,0.7572656269108843,0.13561990108485966,0.09885003964246541,0.025542836849880235
0.5867789229304429,0.05742179439359779,0.006787604920259121,0.783625,-0.32960857629037027,0.08885386203003831,0.010349440598773914,0.6044624642450941,0.030872438511905007,0.008040387928880526,0.7572606969733578,0.12586835197147941,0.10013865585663684,0.025832273312110132
0.6004278656612565,0.01530203160809377,0.02971090151773175,0.788375,2.3306733951538683,0.11434766631280224,0.021134886060796505,0.6130386764077939,0.031745872633465816,0.008266900397620677,0.7572730173972936,0.12389541354469819,0.10149387166293922,0.02626975321852676
0.646798164126059,0.007776298317482295,0.02002998736350587,0.792,-2.883970833370237,0.08684617757603563,0.026077025101411695,0.6205487007597915,0.03252023430494089,0.00846714714288118,0.7572718187111905,0.13144263947097568,0.10274730606911087,0.026517088707337155
0.661426662836436,0.04370677764307253,0.018119282687176594,0.787375,1.5819019430915073,0.10374905746072294,0.0150020725440303,0.6289134101404618,0.0333938316059811,0.008692769649566707,0.7572790803775674,0.12296443419636659,0.10406120107403627,0.026820799695700615
0.6103302453499928,0.024316434029011492,0.015105842847503608,0.786,-0.004543179338721523,0.10370813653972455,0.042491486997943646,0.6359512988687044,0.03413687066705876,0.008884081119377208,0.7572612410740058,0.12502496818823755,0.10518731485133159,0.027026251500539278
0.6132240628922435,-0.00306757883665372,4.108599014297429e-05,0.7869999999999999,-0.0017942186160668865,0.10369117145051909,0.04166566282052457,0.6433478403491633,0.03492709483670731,0.009087492307484712,0.7572548577450511,0.1317704050556738,0.1064332592732602,0.027338420180293976
0.6158136722406939,0.09280241014053844,0.0036659451032450326,0.7886250000000001,-1.1444600389675872,0.09290189670840432,0.01919305338863771,0.6507366844351515,0.03572543202044975,0.009292618456748232,0.7572617963028291,0.1268119635146011,0.1076287655105772,0.027593956983778423
0.674272523682689,0.011593187173742352,0.014857598171465772,0.7891250000000001,2.5441537193916948,0.11377983407913916,0.025617203408398032,0.6571717820274373,0.036427152005763484,0.00947273063703176,0.757279743070669,0.1203734190894494,0.10861657874123809,0.027816920438969106
0.6299259222765283,0.006438889234252069,0.0066793512273382,0.7911250000000001,0.8678985812180735,0.12309278397906898,0.02415583037803542,0.6656062806156791,0.03735869065890255,0.009711200798045955,0.7572747002106682,0.1287446145994587,0.1099980675137715,0.02809491889850957
0.6896421568829002,0.029783095794734107,0.032597369384698094,0.792,-1.8588853806584993,0.10581277789425858,0.03774681219486377,0.6729202371529037,0.03817507520076342,0.009920375046042838,0.757307686993065,0.12499114848981922,0.11115997229226116,0.0284151661795069
0.689358958102196,0.07550465378243423,0.012479084462022552,0.792,2.505327621849356,0.13091300690389085,0.026982344760936253,0.6808016702997794,0.03906540782399073,0.010148526340296705,0.7572977798515901,0.13264865992147917,0.11248894488363526,0.02875705827633679
0.6650644079540167,-0.0261385409905052,0.01839127762448864,0.7902500000000001,-1.4592993752282524,0.11526768320313163,0.010673773933426842,0.6892156359411251,0.04002722603536911,0.010395625121025546,0.7572735710141149,0.12397239418045324,0.11381806779688786,0.02916940228313214
0.7367241545137749,0.07491177384200665,-0.01691800788317139,0.7907500000000001,-1.1641385706187517,0.1028465612494438,0.020659271712003963,0.6975932040926991,0.04099670937348914,0.010644252406582986,0.7572503790845277,0.1305715956669184,0.11521124018581075,0.029472455170829637
0.6545927870510833,0.013464494805889175,0.030275420792598033,0.7893749999999999,0.4818360124841234,0.10814583113579568,0.026427307620677666,0.7062119487977135,0.04200692236107257,0.010903133033192059,0.7572331540335228,0.1334347601793113,0.11667876604126803,0.029823855358843243
0.7559995327126234,0.04964434426318053,3.6472316602179436e-05,0.790875,-0.527778596873861,0.1029460129632973,0.031912534741337824,0.713946281062777,0.04292296710546198,0.01113746750156911,0.7572360981224044,0.12289575134971033,0.11788956838334119,0.03007858703293831
0.723151724613812,0.02229275757864957,-0.008953927128725359,0.791625,0.7445865002066813,0.10991910465230159,0.0323296516799058,0.7213040123377925,0.04380317669371934,0.01136247973764514,0.757282050817132,0.1254831473098354,0.11906472464977025,0.030355900294401383
0.6591606303562919,0.10325243298295422,0.045077887763259286,0.7941250000000001,-1.7021236000589448,0.09310140402391953,0.0468089908689109,0.72908991285002,0.04474458478395772,0.011602856940694581,0.7573296559997912,0.12783537879968307,0.12032779222623446,0.030640570210810125
0.7750030739735031,0.04793620001696088,0.02630089812881304,0.797,4.2862991076044255,0.125115764982207,0.026791258975378634,0.734996186474556,0.04546421691679269,0.01178667832416305,0.7573085898924501,0.12271769258492858,0.12124437046955228,0.030884771391973764
0.7625802702926717,0.02369771105531579,0.032095722720149045,0.7956250000000001,-1.1583890293539894,0.11604635350711145,0.022669072334108798,0.7411759148303736,0.046223412643952244,0.01198073452189775,0.7573185085960337,0.1271769133982491,0.12224008065716063,0.031157650218605504
0.7268831879773706,0.03667488030486363,0.021855712777782327,0.792,0.9810547170538868,0.12391043963673187,0.04279572946545944,0.747473280918288,0.04700347855526103,0.012180275812138567,0.7573366321623045,0.12523677273897008,0.12324397243841867,0.031435769419653425
0.7174897964366987,0.04921804047181733,0.011129626682581955,0.791625,-1.624211143541695,0.11009793731669282,0.035450845152281314,0.7541500668741717,0.047837755647258395,0.01239343143570982,0.7573424759863976,0.12507593290992688,0.12430763440156234,0.03166795415143353
0.7077151918902603,0.05289445394005332,0.007686361666249185,0.7975000000000001,1.1164011511511391,0.12193141143857611,0.040124267792191914,0.7625323569471749,0.04889653024414303,0.012664181401049478,0.7573784835699511,0.12621938936584567,0.12564551718339256,0.03203465203380196
0.8340645844463137,0.06157871024596756,0.029095676692566422,0.7931250000000001,-1.8097259752491686,0.1062921551358782,0.038853433315680724,0.7693278525946713,0.04976240919051467,0.01288550740723678,0.7574091045691107,0.1262566529361976,0.1267365995805041,0.03229706335236804
0.7413393634308527,0.04931247265793215,0.03642280403993703,0.7998750000000001,2.577877095245391,0.13060864120882565,0.030493123871509487,0.7768072517092959,0.05072450471890158,0.013131222718540354,0.7574100028232472,0.12654024410431508,0.12793022284869826,0.032572289432600154
0.7405603033052292,0.009243594323117846,0.012740627638529425,0.7946250000000001,-1.5058591614400532,0.11261536734189015,0.04864800533655438,0.7862176157771994,0.051949106107851466,0.013443561854539985,0.7574476101709336,0.12351221172870008,0.12940605080688528,0.03290157614371925
0.7939754221557059,0.04131331429238573,0.05582048445833051,0.7973750000000001,1.1098804029566143,0.12312105577181542,0.026760672291674257,0.7936968840747363,0.05293130280215118,0.013693851565966059,0.7574622082885136,0.12353330844362685,0.13057536819078486,0.0331674190706126
0.745568309470666,0.07086355085145245,0.010737892657877165,0.798,0.7691877005793109,0.1316638646339845,0.02599237923143861,0.8024776758538729,0.054096843117883125,0.013991415170109286,0.7574805147309402,0.12521652993352064,0.13196605720050325,0.03358073417512797
0.772048706252566,0.03345952225919831,-0.012950292726152828,0.7953749999999999,-0.5986783800086941,0.12651548591422124,0.0341432672158154,0.8092532304595472,0.05500365537118916,0.014222907041909922,0.7574669419956633,0.12549487910761234,0.1330452596347511,0.03385087066113579
0.838998684448018,0.07475463660302423,-0.01922124540278225,0.7983750000000001,0.2698188642367447,0.12913052816378556,0.052863984977162035,0.8169168646791835,0.05603869837604168,0.01448709503546632,0.7574707969883582,0.12396417562579524,0.13424670104475345,0.03414948527467976
0.8298498205527653,0.05642850910940138,-0.01829718108961364,0.7968750000000001,0.051188196233013156,0.12956946525305701,0.04100327529132738,0.8236835550172186,0.056960099709979894,0.014722097415004888,0.7574729254344844,0.1269003014708074,0.1353348669317036,0.03439816323993439
0.8118321515740228,0.04995660449163925,0.00746024766754589,0.7975000000000001,0.8925752117727102,0.13804129859150427,0.02298168249209185,0.8311780887264569,0.05798917584225129,0.014985275677759697,0.7574630951925584,0.11821587169823568,0.136456907012783,0.034775571881256795
0.8328726056138273,0.09352660678824176,0.01142951737975097,0.801625,0.3866384473605569,0.1423950262154663,0.056189617420773844,0.840113612697884,0.05922869061478539,0.015302687014061043,0.7574624330026671,0.12265055977123805,0.1378380090056548,0.03517098277188824
