t_s,pos_x,pos_y,pos_z,velocity,yaw,angular_velocity,pitch
4.7,4.690860162469499,0.12089827466213773,0.11038661847523991,0.9650534785710627,-0.030411520993211965,-0.01886099229799796,-0.028767098201752113
4.800000000000001,4.778629215010443,0.02496075772409951,0.13044772682004468,1.030438073611222,-0.068738685257943,-0.01886099229799796,-0.005059580946969843
4.9,4.965428019644705,0.1292967745320966,0.0008524475202003196,0.9704448287404447,0.01772718968380064,-0.01886099229799796,0.020986209584976302
5.0,5.041127490042626,0.07192419932103344,0.05980760094979122,0.7406881844983105,0.09205414667967116,-0.01886099229799796,-0.005835478976714676
5.1000000000000005,5.081862180689115,-0.056546975325634366,0.07602138357671998,0.572373873377382,0.15550181593060486,-0.01886099229799796,-0.03363339984270557
5.2,5.075508801791548,0.14355881265875994,0.051416096299357145,0.490887499135484,0.24366918575493585,-0.01886099229799796,-0.014112296272847087
5.300000000000001,5.063677299242506,0.11044710764343715,0.11400435800143036,0.5405058250662047,0.40486959301038256,-0.01886099229799796,-0.05621916109003082
5.4,5.079992373807651,0.026528831562927298,0.08374379207670594,0.5705975342430264,0.38594821376823224,-0.01886099229799796,-0.04990307545660999
5.5,5.088074584489647,0.13489701834275208,0.0988306896481532,0.8158617089664276,0.43122342348322906,-0.01886099229799796,-0.018431682404147366
5.6000000000000005,5.047119372107051,0.179767789978453,0.10400181506950232,0.927731271602934,0.5122465525612756,-0.01886099229799796,-0.010463094549894827
5.7,4.989874674157008,0.17471284098615172,0.08161549731153839,1.0093541037708709,0.4839647888332628,-0.01886099229799796,-0.02782362568520514
5.800000000000001,4.974976306566286,0.3026320207325248,-0.00833144416751476,0.922507455596262,0.4538452476767154,-0.01886099229799796,-0.03740436129582546
5.9,4.994641962547102,0.2611203670573287,0.07681007816510409,1.0493933036355396,0.5391549078080308,-0.01886099229799796,0.002017186417835142
6.0,4.996657745104058,0.26474093526629094,0.04251333093429968,0.9239461458917492,0.47308571392399046,-0.01886099229799796,-0.0100755727848356
6.1000000000000005,4.980124164869941,0.26905247346063016,0.07929377932188722,0.9471619916501233,0.5141328044682961,-0.01886099229799796,-0.06373006215745977
6.2,4.996379815093991,0.37915014881063014,0.039431558498950525,0.9461880548787155,0.4803282584251333,-0.01886099229799796,-0.03172871063132538
6.300000000000001,5.053647667888433,0.5044387706390641,0.11075091388889646,0.982730962634061,0.4556769681849321,-0.01886099229799796,-0.035268596591751585
6.4,5.093581276378219,0.5540946502458359,0.04976015563921823,1.0173869027732267,0.5585234578799106,-0.01886099229799796,-0.027805946794099635
6.5,5.082982966291393,0.6574650096441075,0.018219177856145553,1.0166327618592776,0.49922134699183296,-0.01886099229799796,-0.04627269187408521
6.6000000000000005,5.062808563781888,0.4534691808248028,0.0043635181734591535,0.9770579330443793,0.49120314537271664,0.0852749004572371,-0.007752187793721398
6.7,5.070976614319874,0.6950668876791722,0.029776964708066424,0.9857784870145336,0.5055593266713333,0.009672029697941472,-0.03677765099512013
6.800000000000001,5.075386367658819,0.6238376280195215,0.043317508660077865,1.129882357896407,0.506692215154307,0.06741186042492041,-0.028135600721248263
6.9,5.034479173611938,0.7585925527268732,0.03326880984271293,0.9610253487903752,0.5129089699189461,-0.022324421399362,-0.01648104905190948
7.0,4.978311104684781,0.8404002620404682,0.02568823324128976,1.0226980664160932,0.49073977999369545,0.05649222298107591,-0.06610170006303245
7.1000000000000005,4.966242458458654,0.6997553386411025,-0.025564847631095212,1.068193026470959,0.5268555381231856,-0.03057259319278091,-0.05906011052813092
7.2,4.992719245457589,0.8634832094484768,0.1282141267720272,1.0217441795652877,0.48321282688412937,0.01643811314189787,-0.059623580327667125
7.300000000000001,5.003585800372424,0.9628636009734248,0.02518788688763252,1.0395402924813462,0.5103393549733272,0.03358668253033793,-0.041427105971061674
7.4,4.992760350916219,1.1331629124779685,-0.01285169078503643,0.9556152117730089,0.5400735293641052,-0.018640539533940632,0.0012969974584841025
7.5,5.009675985971149,1.1671941565003117,0.028637204351750916,1.0129114389896297,0.5469415403598964,-0.002412117741011934,-0.04459047672129693
7.6000000000000005,5.065261450209176,1.1349197802586002,-0.04171538491581974,1.031873544261954,0.4838368603553874,0.037917940899113205,-0.07251563349934684
7.7,5.102799059401865,1.0117581659480708,-0.01447120591839533,1.0123832947072064,0.49462320119007525,-0.03346848158324671,-0.026555877606543307
7.800000000000001,5.087118782184652,1.1139352885434624,0.044652190218653055,1.033133298379978,0.5115511381111102,0.03179748784970621,-0.016071096013696502
7.9,5.058578109910698,1.2355931920718073,0.002043121975333408,0.9623236209264125,0.4690321198752358,-0.059788246937264436,-0.03829492482092539
8.0,5.059265263670291,1.3172468898949161,0.014478446336397244,0.9617232361062269,0.5270055369176273,0.025328271410573734,-0.02213096528460999
8.1,5.061312105333841,1.3823200671413716,0.018225367113483812,0.9275936370203326,0.49796059231927925,0.016533073774800077,-0.03525815713561161
8.200000000000001,5.022241637273222,1.270002588514572,0.06260333341683816,1.0623974992494056,0.49242447997043565,0.02660598392489296,-0.06370440264792036
8.3,4.968896885635519,1.4108286275833601,-0.03509656055585393,1.0357198241301064,0.5599188959222496,-0.04958562499289531,-0.030420985139147996
8.4,4.960751092463985,1.6111627869358864,-0.04228323569349042,1.0124518061147765,0.5546389655243172,-0.07627629426003472,-0.037391890856660254
8.5,4.994241861363175,1.4885689758878908,0.03813463961608315,1.0120829859908136,0.4467511382107058,0.016768315209869954,-0.021362422193205256
8.6,5.013409453910738,1.527951599861785,-0.020614487768886157,1.0270565805401353,0.522887794470096,0.013542549916618832,-0.04151667109061023
8.700000000000001,5.007139204646085,1.5433565125032047,0.013685213452887467,0.9288132782300105,0.5133896644262871,-0.026090289433909897,-0.031412270507109055
8.8,5.023059397015120,1.6933752722317161,-0.02065352421685993,1.0725589424510384,0.4867804273529059,-0.0073662029904696955,0.001692049100375517
8.9,5.075154433030740,1.7596771678299903,-0.017592026690280968,0.9794180838891836,0.5408792791940996,-0.030628444110872698,-0.049850413720110516
9.0,5.108952245442461,1.9738750544269763,-0.01241426172235125,0.9031580979689884,0.4906854807141215,-0.02005551642897942,-0.0032940598059146495
9.1,5.087745034588043,1.8642362634769547,0.02503692066336643,0.9252797190090338,0.5209759019508465,0.08513175985282058,0.00604037714504121
9.200000000000001,5.051258072208441,1.854453668786655,0.029135412961226966,0.9134664197246387,0.504931721089319,-0.017311312043160082,0.041641683705417265
9.3,5.045507119564665,2.0471874886892385,-0.03894986590900885,1.0293629583401396,0.5095820079137369,-0.047472292039603806,0.01029417066288482
9.4,5.046707990163151,1.9357956973171695,-0.061601328205717926,0.9991218586761277,0.4729273071562246,-0.008459456639205908,0.0071425147791936705
9.5,5.011255707020991,1.8803889203748636,0.02643576198387087,0.973864065191516,0.423057669745383,0.032639296866626595,0.01620671071026878
9.600000000000001,4.962271748986016,1.9522377244962785,0.04185453653460844,1.0174675311280215,0.5714780684805222,0.004344445279235186,0.020445724739530227
9.700000000000001,4.958779319405878,2.1708687646174214,0.03488176171619006,1.0625862504282597,0.48436031244088146,-0.013014327661662687,0.004979781051929104
9.8,4.999048908487072,2.273339204325517,-0.0068392687353445066,0.9787613136103455,0.509422316716094,-0.008064463488860906,0.035401776182006864
9.9,5.025563030307285,2.135275399208847,-0.017974458153359116,0.8839821993806928,0.47109084666893586,-0.04425967488124932,0.014057333962282561
